product_id,line,batch_count,tray_no,position,rank
P10000439505,1,4395,19,5,D
P10000439605,1,4396,14,5,D
P10000439805,1,4398,28,5,B
P10000439815,1,4398,28,15,A
P10000440006,1,4400,17,6,B
P10000440205,1,4402,16,5,B
P10000440210,1,4402,16,10,B
P10000440306,1,4403,30,6,B
P10000440406,1,4404,29,6,C
P10000440407,1,4404,29,7,B
P10000440408,1,4404,29,8,B
P10000440410,1,4404,29,10,B
P10000440411,1,4404,29,11,B
P10000440601,1,4406,9,1,B
P10000440604,1,4406,9,4,C
P10000440606,1,4406,9,6,A
P10000440612,1,4406,9,12,D
P10000440715,1,4407,13,15,B
P10000440808,1,4408,12,8,A
P10000440901,1,4409,6,1,C
P10000441201,1,4412,11,1,B
P10000441308,1,4413,20,8,D
P10000441309,1,4413,20,9,C
P10000441405,1,4414,15,5,D
P10000441607,1,4416,27,7,A
P10000441615,1,4416,27,15,B
P10000441710,1,4417,4,10,A
P10000441813,1,4418,25,13,C
P10000441901,1,4419,23,1,B
P10000441908,1,4419,23,8,B
P10000442107,1,4421,5,7,B
P10000442202,1,4422,3,2,D
P10000442415,1,4424,7,15,B
P10000442503,1,4425,19,3,B
P10000442505,1,4425,19,5,C
P10000442612,1,4426,14,12,C
P10000442704,1,4427,8,4,A
P10000442812,1,4428,28,12,B
P10000442906,1,4429,2,6,D
P10000442910,1,4429,2,10,D
P10000442912,1,4429,2,12,B
P10000443007,1,4430,17,7,B
P10000443106,1,4431,1,6,B
P10000443109,1,4431,1,9,C
P10000443308,1,4433,30,8,B
P10000443310,1,4433,30,10,D
P10000443312,1,4433,30,12,B
P10000443313,1,4433,30,13,C
P10000443507,1,4435,10,7,B
P10000443510,1,4435,10,10,B
P10000443602,1,4436,9,2,B
P10000443613,1,4436,9,13,A
P10000443615,1,4436,9,15,C
P10000443708,1,4437,13,8,B
P10000443709,1,4437,13,9,B
P10000443901,1,4439,6,1,B
P10000444013,1,4440,18,13,A
P10000444202,1,4442,11,2,B
P10000444203,1,4442,11,3,A
P10000444402,1,4444,15,2,C
P10000444403,1,4444,15,3,B
P10000444408,1,4444,15,8,C
P10000444508,1,4445,21,8,C
P10000444516,1,4445,21,16,C
P10000444612,1,4446,27,12,A
P10000444616,1,4446,27,16,A
P10000444709,1,4447,4,9,C
P10000444710,1,4447,4,10,B
P10000444809,1,4448,25,9,D
P10000444912,1,4449,23,12,C
P10000445003,1,4450,24,3,B
P10000445102,1,4451,5,2,C
P10000445204,1,4452,3,4,B
P10000445305,1,4453,26,5,D
P10000445415,1,4454,7,15,B
P10000445701,1,4457,8,1,D
P10000445708,1,4457,8,8,B
P10000445709,1,4457,8,9,C
P10000446009,1,4460,17,9,C
P10000446102,1,4461,1,2,C
P10000446212,1,4462,16,12,B
P10000446401,1,4464,29,1,D
P10000446414,1,4464,29,14,C
P10000446507,1,4465,10,7,C
P10000446610,1,4466,9,10,A
P10000446615,1,4466,9,15,A
P10000446805,1,4468,12,5,B
P10000446911,1,4469,6,11,B
P10000447012,1,4470,18,12,D
P10000447115,1,4471,22,15,A
P10000447203,1,4472,11,3,A
P10000447204,1,4472,11,4,B
P10000447209,1,4472,11,9,D
P10000447211,1,4472,11,11,B
P10000447308,1,4473,20,8,D
P10000447404,1,4474,15,4,B
P10000447503,1,4475,21,3,C
P10000447504,1,4475,21,4,D
P10000447505,1,4475,21,5,A
P10000447509,1,4475,21,9,C
P10000447513,1,4475,21,13,A
P10000447605,1,4476,27,5,D
P10000447608,1,4476,27,8,C
P10000447610,1,4476,27,10,B
P10000447702,1,4477,4,2,D
P10000447710,1,4477,4,10,C
P10000447806,1,4478,25,6,B
P10000447813,1,4478,25,13,C
P10000447814,1,4478,25,14,A
P10000448003,1,4480,24,3,D
P10000448009,1,4480,24,9,C
P10000448011,1,4480,24,11,C
P10000448013,1,4480,24,13,C
P10000448101,1,4481,5,1,B
P10000448211,1,4482,3,11,A
P10000448214,1,4482,3,14,A
P10000448303,1,4483,26,3,B
P10000448306,1,4483,26,6,A
P10000448408,1,4484,7,8,D
P10000448410,1,4484,7,10,C
P10000448512,1,4485,19,12,B
P10000448610,1,4486,14,10,C
P10000448701,1,4487,8,1,C
P10000448808,1,4488,28,8,B
P10000449001,1,4490,17,1,D
P10000449003,1,4490,17,3,D
P10000449012,1,4490,17,12,D
P10000449208,1,4492,16,8,C
P10000449402,1,4494,29,2,C
P10000449403,1,4494,29,3,A
P10000449410,1,4494,29,10,C
P10000449610,1,4496,9,10,A
P10000449702,1,4497,13,2,B
P10000449913,1,4499,6,13,D
P10000450007,1,4500,18,7,A
P10000450108,1,4501,22,8,C
P10000450116,1,4501,22,16,C
P10000450311,1,4503,20,11,B
P10000450312,1,4503,20,12,C
P10000450315,1,4503,20,15,B
P10000450316,1,4503,20,16,C
P10000450407,1,4504,15,7,A
P10000450412,1,4504,15,12,C
P10000450514,1,4505,21,14,A
P10000450607,1,4506,27,7,C
P10000450609,1,4506,27,9,C
P10000450613,1,4506,27,13,C
P10000450902,1,4509,23,2,D
P10000450904,1,4509,23,4,B
P10000451002,1,4510,24,2,C
P10000451004,1,4510,24,4,C
P10000451014,1,4510,24,14,C
P10000451116,1,4511,5,16,D
P10000451204,1,4512,3,4,C
P10000451215,1,4512,3,15,A
P10000451405,1,4514,7,5,D
P10000451406,1,4514,7,6,D
P10000451415,1,4514,7,15,C
P10000451607,1,4516,14,7,B
P10000451613,1,4516,14,13,D
P10000451704,1,4517,8,4,C
P10000451705,1,4517,8,5,C
P10000451807,1,4518,28,7,B
P10000451812,1,4518,28,12,B
P10000451910,1,4519,2,10,B
P10000452008,1,4520,17,8,D
P10000452013,1,4520,17,13,B
P10000452108,1,4521,1,8,B
P10000452316,1,4523,30,16,C
P10000452406,1,4524,29,6,B
P10000452410,1,4524,29,10,B
P10000452506,1,4525,10,6,B
P10000452511,1,4525,10,11,C
P10000452707,1,4527,13,7,A
P10000452810,1,4528,12,10,B
P10000452811,1,4528,12,11,C
P10000452902,1,4529,6,2,B
P10000452903,1,4529,6,3,B
P10000452907,1,4529,6,7,A
P10000453212,1,4532,11,12,B
P10000453213,1,4532,11,13,B
P10000453214,1,4532,11,14,B
P10000453502,1,4535,21,2,C
P10000453702,1,4537,4,2,C
P10000453704,1,4537,4,4,C
P10000453712,1,4537,4,12,B
P10000454003,1,4540,24,3,B
P10000454010,1,4540,24,10,C
P10000454109,1,4541,5,9,C
P10000454203,1,4542,3,3,B
P10000454209,1,4542,3,9,D
P10000454214,1,4542,3,14,C
P10000454311,1,4543,26,11,B
P10000454602,1,4546,14,2,C
P10000454714,1,4547,8,14,B
P10000454905,1,4549,2,5,D
P10000455006,1,4550,17,6,B
P10000455008,1,4550,17,8,D
P10000455102,1,4551,1,2,B
P10000455201,1,4552,16,1,C
P10000455203,1,4552,16,3,B
P10000455215,1,4552,16,15,B
P10000455303,1,4553,30,3,B
P10000455309,1,4553,30,9,C
P10000455312,1,4553,30,12,B
P10000455313,1,4553,30,13,C
P10000455509,1,4555,10,9,D
P10000455603,1,4556,9,3,A
P10000455604,1,4556,9,4,B
P10000455614,1,4556,9,14,A
P10000455616,1,4556,9,16,B
P10000455706,1,4557,13,6,B
P10000455709,1,4557,13,9,C
P10000455714,1,4557,13,14,C
P10000455803,1,4558,12,3,B
P10000455808,1,4558,12,8,B
P10000455815,1,4558,12,15,C
P10000455816,1,4558,12,16,B
P10000456008,1,4560,18,8,C
P10000456016,1,4560,18,16,C
P10000456202,1,4562,11,2,A
P10000456207,1,4562,11,7,A
P10000456214,1,4562,11,14,B
P10000456313,1,4563,20,13,D
P10000456401,1,4564,15,1,B
P10000456504,1,4565,21,4,C
P10000456507,1,4565,21,7,B
P10000456510,1,4565,21,10,C
P10000456514,1,4565,21,14,B
P10000456602,1,4566,27,2,D
P10000456606,1,4566,27,6,D
P10000456802,1,4568,25,2,C
P10000456811,1,4568,25,11,A
P10000456906,1,4569,23,6,B
P10000456912,1,4569,23,12,D
P10000457008,1,4570,24,8,C
P10000457011,1,4570,24,11,B
P10000457108,1,4571,5,8,C
P10000457202,1,4572,3,2,C
P10000457204,1,4572,3,4,C
P10000457212,1,4572,3,12,C
P10000457306,1,4573,26,6,B
P10000457309,1,4573,26,9,C
P10000457506,1,4575,19,6,B
P10000457511,1,4575,19,11,C
P10000457612,1,4576,14,12,C
P10000457701,1,4577,8,1,D
P10000457706,1,4577,8,6,C
P10000457804,1,4578,28,4,C
P10000457810,1,4578,28,10,B
P10000457815,1,4578,28,15,A
P10000457906,1,4579,2,6,A
P10000457910,1,4579,2,10,A
P10000458013,1,4580,17,13,B
P10000458016,1,4580,17,16,D
P10000458104,1,4581,1,4,D
P10000458106,1,4581,1,6,A
P10000458115,1,4581,1,15,C
P10000458204,1,4582,16,4,B
P10000458210,1,4582,16,10,B
P10000458316,1,4583,30,16,C
P10000458402,1,4584,29,2,D
P10000458409,1,4584,29,9,D
P10000458702,1,4587,13,2,B
P10000458705,1,4587,13,5,D
P10000458710,1,4587,13,10,C
P10000458713,1,4587,13,13,C
P10000458802,1,4588,12,2,B
P10000458812,1,4588,12,12,B
P10000458815,1,4588,12,15,A
P10000458909,1,4589,6,9,B
P10000458916,1,4589,6,16,C
P10000459205,1,4592,11,5,C
P10000459207,1,4592,11,7,A
P10000459208,1,4592,11,8,C
P10000459212,1,4592,11,12,B
P10000459214,1,4592,11,14,B
P10000459403,1,4594,15,3,A
P10000459406,1,4594,15,6,B
P10000459504,1,4595,21,4,D
P10000459508,1,4595,21,8,D
P10000459516,1,4595,21,16,D
P10000459605,1,4596,27,5,B
P10000459806,1,4598,25,6,B
P10000459913,1,4599,23,13,C
P10000460012,1,4600,24,12,C
P10000460116,1,4601,5,16,B
P10000460305,1,4603,26,5,C
P10000460313,1,4603,26,13,C
P10000460401,1,4604,7,1,C
P10000460414,1,4604,7,14,B
P10000460714,1,4607,8,14,D
P10000460716,1,4607,8,16,D
P10000460815,1,4608,28,15,A
P10000461111,1,4611,1,11,D
P10000461508,1,4615,10,8,B
P10000461709,1,4617,13,9,D
P10000461713,1,4617,13,13,D
P10000461801,1,4618,12,1,C
P10000461808,1,4618,12,8,C
P10000462112,1,4621,22,12,B
P10000462301,1,4623,20,1,C
P10000462507,1,4625,21,7,C
P10000462604,1,4626,27,4,D
P10000462704,1,4627,4,4,C
P10000462713,1,4627,4,13,C
P10000462714,1,4627,4,14,A
P10000462809,1,4628,25,9,C
P10000462906,1,4629,23,6,B
P10000462908,1,4629,23,8,D
P10000462913,1,4629,23,13,B
P10000463002,1,4630,24,2,D
P10000463003,1,4630,24,3,B
P10000463009,1,4630,24,9,D
P10000463501,1,4635,19,1,B
P10000463503,1,4635,19,3,C
P10000463708,1,4637,8,8,B
P10000463712,1,4637,8,12,C
P10000463804,1,4638,28,4,B
P10000463811,1,4638,28,11,D
P10000463913,1,4639,2,13,C
P10000464002,1,4640,17,2,B
P10000464207,1,4642,16,7,A
P10000464501,1,4645,10,1,B
P10000464507,1,4645,10,7,B
P10000464512,1,4645,10,12,C
P10000464708,1,4647,13,8,B
P10000464713,1,4647,13,13,D
P10000464811,1,4648,12,11,A
P10000464908,1,4649,6,8,A
P10000464916,1,4649,6,16,B
P10000465508,1,4655,21,8,C
P10000465613,1,4656,27,13,B
P10000465715,1,4657,4,15,B
P10000465909,1,4659,23,9,C
P10000465910,1,4659,23,10,A
P10000466103,1,4661,5,3,C
P10000466110,1,4661,5,10,A
P10000466115,1,4661,5,15,B
P10000466401,1,4664,7,1,B
P10000466403,1,4664,7,3,C
P10000466412,1,4664,7,12,B
P10000466415,1,4664,7,15,A
P10000466703,1,4667,8,3,B
P10000466706,1,4667,8,6,B
P10000466902,1,4669,2,2,A
P10000466908,1,4669,2,8,D
P10000466910,1,4669,2,10,A
P10000467015,1,4670,17,15,D
P10000467203,1,4672,16,3,A
P10000467303,1,4673,30,3,D
P10000467314,1,4673,30,14,D
P10000467414,1,4674,29,14,C
P10000467501,1,4675,10,1,D
P10000467509,1,4675,10,9,C
P10000467601,1,4676,9,1,B
P10000467616,1,4676,9,16,B
P10000467806,1,4678,12,6,A
P10000468013,1,4680,18,13,C
P10000468105,1,4681,22,5,D
P10000468106,1,4681,22,6,C
P10000468216,1,4682,11,16,B
P10000468306,1,4683,20,6,C
P10000468310,1,4683,20,10,C
P10000468505,1,4685,21,5,D
P10000468509,1,4685,21,9,D
P10000468605,1,4686,27,5,C
P10000468611,1,4686,27,11,B
P10000468815,1,4688,25,15,B
P10000468905,1,4689,23,5,D
P10000468913,1,4689,23,13,C
P10000469111,1,4691,5,11,A
P10000469212,1,4692,3,12,C
P10000469314,1,4693,26,14,A
P10000469403,1,4694,7,3,B
P10000469516,1,4695,19,16,C
P10000469602,1,4696,14,2,C
P10000469605,1,4696,14,5,C
P10000469702,1,4697,8,2,C
P10000469802,1,4698,28,2,B
P10000469810,1,4698,28,10,C
P10000469812,1,4698,28,12,D
P10000469901,1,4699,2,1,D
P10000469905,1,4699,2,5,D
P10000470114,1,4701,1,14,C
P10000470208,1,4702,16,8,A
P10000470305,1,4703,30,5,D
P10000470314,1,4703,30,14,C
P10000470401,1,4704,29,1,C
P10000470512,1,4705,10,12,C
P10000470609,1,4706,9,9,C
P10000470711,1,4707,13,11,B
P10000470804,1,4708,12,4,D
P10000471016,1,4710,18,16,C
P10000471105,1,4711,22,5,D
P10000471111,1,4711,22,11,B
P10000471112,1,4711,22,12,B
P10000471202,1,4712,11,2,B
P10000471205,1,4712,11,5,D
P10000471409,1,4714,15,9,B
P10000471605,1,4716,27,5,D
P10000471705,1,4717,4,5,C
P10000471712,1,4717,4,12,C
P10000471803,1,4718,25,3,A
P10000472110,1,4721,5,10,D
P10000472202,1,4722,3,2,B
P10000472404,1,4724,7,4,C
P10000472606,1,4726,14,6,B
P10000472706,1,4727,8,6,D
P10000472907,1,4729,2,7,C
P10000472912,1,4729,2,12,D
P10000473010,1,4730,17,10,A
P10000473501,1,4735,10,1,B
P10000473513,1,4735,10,13,D
P10000473603,1,4736,9,3,B
P10000473610,1,4736,9,10,B
P10000473612,1,4736,9,12,B
P10000473908,1,4739,6,8,B
P10000474003,1,4740,18,3,B
P10000474011,1,4740,18,11,C
P10000474013,1,4740,18,13,D
P10000474101,1,4741,22,1,D
P10000474112,1,4741,22,12,B
P10000474212,1,4742,11,12,D
P10000474303,1,4743,20,3,A
P10000474313,1,4743,20,13,C
P10000474415,1,4744,15,15,A
P10000474513,1,4745,21,13,A
P10000474604,1,4746,27,4,C
P10000474611,1,4746,27,11,C
P10000474801,1,4748,25,1,D
P10000474804,1,4748,25,4,D
P10000475013,1,4750,24,13,D
P10000475108,1,4751,5,8,B
P10000475111,1,4751,5,11,B
P10000475303,1,4753,26,3,B
P10000475304,1,4753,26,4,D
P10000475402,1,4754,7,2,A
P10000475507,1,4755,19,7,B
P10000475512,1,4755,19,12,C
P10000475601,1,4756,14,1,B
P10000475607,1,4756,14,7,B
P10000475611,1,4756,14,11,B
P10000475706,1,4757,8,6,C
P10000475812,1,4758,28,12,C
P10000476003,1,4760,17,3,D
P10000476104,1,4761,1,4,C
P10000476108,1,4761,1,8,D
P10000476303,1,4763,30,3,C
P10000476307,1,4763,30,7,B
P10000476314,1,4763,30,14,B
P10000476411,1,4764,29,11,A
P10000476415,1,4764,29,15,A
P10000476513,1,4765,10,13,B
P10000476602,1,4766,9,2,B
P10000476714,1,4767,13,14,B
P10000476805,1,4768,12,5,D
P10000476816,1,4768,12,16,C
P10000476901,1,4769,6,1,D
P10000476913,1,4769,6,13,D
P10000477109,1,4771,22,9,D
P10000477211,1,4772,11,11,A
P10000477215,1,4772,11,15,A
P10000477301,1,4773,20,1,B
P10000477306,1,4773,20,6,B
P10000477308,1,4773,20,8,D
P10000477309,1,4773,20,9,C
P10000477314,1,4773,20,14,C
P10000477409,1,4774,15,9,C
P10000477411,1,4774,15,11,C
P10000477701,1,4777,4,1,D
P10000477703,1,4777,4,3,B
P10000477716,1,4777,4,16,D
P10000478101,1,4781,5,1,B
P10000478103,1,4781,5,3,C
P10000478112,1,4781,5,12,D
P10000478310,1,4783,26,10,B
P10000478316,1,4783,26,16,D
P10000478502,1,4785,19,2,C
P10000478503,1,4785,19,3,C
P10000478602,1,4786,14,2,A
P10000478603,1,4786,14,3,D
P10000478808,1,4788,28,8,B
P10000478905,1,4789,2,5,D
P10000478907,1,4789,2,7,C
P10000479108,1,4791,1,8,D
P10000479115,1,4791,1,15,C
P10000479213,1,4792,16,13,D
P10000479304,1,4793,30,4,B
P10000479314,1,4793,30,14,C
P10000479414,1,4794,29,14,D
P10000479507,1,4795,10,7,D
P10000479601,1,4796,9,1,B
P10000479609,1,4796,9,9,D
P10000479706,1,4797,13,6,B
P10000479802,1,4798,12,2,B
P10000479811,1,4798,12,11,B
P10000479907,1,4799,6,7,D
P10000480003,1,4800,18,3,B
P10000480016,1,4800,18,16,D
P10000480111,1,4801,22,11,C
P10000480307,1,4803,20,7,B
P10000480308,1,4803,20,8,D
P10000480316,1,4803,20,16,B
P10000480406,1,4804,15,6,C
P10000480410,1,4804,15,10,C
P10000480414,1,4804,15,14,C
P10000480504,1,4805,21,4,C
P10000480609,1,4806,27,9,C
P10000480616,1,4806,27,16,D
P10000480709,1,4807,4,9,C
P10000480808,1,4808,25,8,C
P10000480811,1,4808,25,11,B
P10000480902,1,4809,23,2,C
P10000480905,1,4809,23,5,D
P10000481001,1,4810,24,1,C
P10000481108,1,4811,5,8,D
P10000481110,1,4811,5,10,C
P10000481112,1,4811,5,12,D
P10000481113,1,4811,5,13,D
P10000481204,1,4812,3,4,D
P10000481205,1,4812,3,5,C
P10000481508,1,4815,19,8,D
P10000481510,1,4815,19,10,C
P10000481516,1,4815,19,16,C
P10000481712,1,4817,8,12,D
P10000481809,1,4818,28,9,D
P10000481812,1,4818,28,12,B
P10000481910,1,4819,2,10,C
P10000482005,1,4820,17,5,B
P10000482006,1,4820,17,6,B
P10000482013,1,4820,17,13,C
P10000482204,1,4822,16,4,C
P10000482207,1,4822,16,7,B
P10000482303,1,4823,30,3,B
P10000482306,1,4823,30,6,C
P10000482315,1,4823,30,15,A
P10000482607,1,4826,9,7,D
P10000482706,1,4827,13,6,D
P10000482709,1,4827,13,9,D
P10000482715,1,4827,13,15,D
P10000482815,1,4828,12,15,B
P10000482904,1,4829,6,4,D
P10000483103,1,4831,22,3,C
P10000483116,1,4831,22,16,D
P10000483207,1,4832,11,7,B
P10000483408,1,4834,15,8,D
P10000483508,1,4835,21,8,C
P10000483605,1,4836,27,5,C
P10000483805,1,4838,25,5,C
P10000483905,1,4839,23,5,D
P10000484013,1,4840,24,13,C
P10000484016,1,4840,24,16,D
P10000484212,1,4842,3,12,D
P10000484301,1,4843,26,1,D
P10000484316,1,4843,26,16,D
P10000484412,1,4844,7,12,B
P10000484716,1,4847,8,16,C
P10000484914,1,4849,2,14,B
P10000485007,1,4850,17,7,C
P10000485102,1,4851,1,2,D
P10000485202,1,4852,16,2,B
P10000485302,1,4853,30,2,C
P10000485304,1,4853,30,4,C
P10000485305,1,4853,30,5,D
P10000485307,1,4853,30,7,C
P10000485407,1,4854,29,7,B
P10000485411,1,4854,29,11,B
P10000485415,1,4854,29,15,B
P10000485416,1,4854,29,16,C
P10000485510,1,4855,10,10,A
P10000485511,1,4855,10,11,A
P10000485601,1,4856,9,1,B
P10000485614,1,4856,9,14,B
P10000485704,1,4857,13,4,D
P10000485906,1,4859,6,6,C
P10000486209,1,4862,11,9,D
P10000486214,1,4862,11,14,C
P10000486316,1,4863,20,16,C
P10000486516,1,4865,21,16,D
P10000486615,1,4866,27,15,C
P10000486705,1,4867,4,5,B
P10000486806,1,4868,25,6,C
P10000487003,1,4870,24,3,C
P10000487010,1,4870,24,10,D
P10000487015,1,4870,24,15,C
P10000487114,1,4871,5,14,A
P10000487214,1,4872,3,14,D
P10000487302,1,4873,26,2,C
P10000487314,1,4873,26,14,C
P10000487404,1,4874,7,4,B
P10000487416,1,4874,7,16,C
P10000487504,1,4875,19,4,C
P10000487516,1,4875,19,16,C
P10000487612,1,4876,14,12,C
P10000487613,1,4876,14,13,C
P10000487614,1,4876,14,14,A
P10000487710,1,4877,8,10,B
P10000487711,1,4877,8,11,C
P10000487806,1,4878,28,6,D
P10000487902,1,4879,2,2,C
P10000487911,1,4879,2,11,D
P10000488015,1,4880,17,15,C
P10000488108,1,4881,1,8,C
P10000488506,1,4885,10,6,C
P10000488606,1,4886,9,6,A
P10000488616,1,4886,9,16,C
P10000488701,1,4887,13,1,C
P10000488707,1,4887,13,7,B
P10000488709,1,4887,13,9,C
P10000488804,1,4888,12,4,C
P10000488902,1,4889,6,2,C
P10000488907,1,4889,6,7,B
P10000488913,1,4889,6,13,D
P10000489010,1,4890,18,10,D
P10000489104,1,4891,22,4,D
P10000489206,1,4892,11,6,B
P10000489216,1,4892,11,16,C
P10000489402,1,4894,15,2,B
P10000489411,1,4894,15,11,D
P10000489507,1,4895,21,7,D
P10000489516,1,4895,21,16,C
P10000489602,1,4896,27,2,B
P10000489604,1,4896,27,4,C
P10000489810,1,4898,25,10,C
P10000489811,1,4898,25,11,C
P10000489815,1,4898,25,15,C
P10000489911,1,4899,23,11,C
P10000490111,1,4901,5,11,B
P10000490113,1,4901,5,13,D
P10000490316,1,4903,26,16,D
P10000490408,1,4904,7,8,D
P10000490507,1,4905,19,7,C
P10000490516,1,4905,19,16,B
P10000490612,1,4906,14,12,B
P10000490705,1,4907,8,5,D
P10000490707,1,4907,8,7,D
P10000490802,1,4908,28,2,B
P10000490808,1,4908,28,8,C
P10000491004,1,4910,17,4,D
P10000491005,1,4910,17,5,D
P10000491006,1,4910,17,6,D
P10000491101,1,4911,1,1,B
P10000491215,1,4912,16,15,B
P10000491515,1,4915,10,15,D
P10000491601,1,4916,9,1,C
P10000491606,1,4916,9,6,A
P10000491711,1,4917,13,11,A
P10000491809,1,4918,12,9,D
P10000491811,1,4918,12,11,B
P10000491814,1,4918,12,14,A
P10000491909,1,4919,6,9,C
P10000491911,1,4919,6,11,B
P10000492011,1,4920,18,11,C
P10000492015,1,4920,18,15,D
P10000492105,1,4921,22,5,D
P10000492106,1,4921,22,6,B
P10000492111,1,4921,22,11,C
P10000492116,1,4921,22,16,B
P10000492205,1,4922,11,5,C
P10000492207,1,4922,11,7,C
P10000492216,1,4922,11,16,C
P10000492304,1,4923,20,4,C
P10000492408,1,4924,15,8,B
P10000492507,1,4925,21,7,C
P10000492508,1,4925,21,8,D
P10000492814,1,4928,25,14,B
P10000492907,1,4929,23,7,C
P10000493016,1,4930,24,16,C
P10000493102,1,4931,5,2,C
P10000493109,1,4931,5,9,D
P10000493210,1,4932,3,10,B
P10000493216,1,4932,3,16,C
P10000493415,1,4934,7,15,C
P10000493605,1,4936,14,5,D
P10000493805,1,4938,28,5,D
P10000493808,1,4938,28,8,D
P10000493814,1,4938,28,14,D
P10000493913,1,4939,2,13,D
P10000494204,1,4942,16,4,B
P10000494302,1,4943,30,2,B
P10000494305,1,4943,30,5,D
P10000494403,1,4944,29,3,B
P10000494506,1,4945,10,6,B
P10000494512,1,4945,10,12,C
P10000494604,1,4946,9,4,C
P10000494703,1,4947,13,3,B
P10000494904,1,4949,6,4,C
P10000494906,1,4949,6,6,D
P10000494910,1,4949,6,10,B
P10000495106,1,4951,22,6,D
P10000495303,1,4953,20,3,B
P10000495308,1,4953,20,8,D
P10000495407,1,4954,15,7,B
P10000495502,1,4955,21,2,B
P10000495508,1,4955,21,8,D
P10000495516,1,4955,21,16,D
P10000495601,1,4956,27,1,C
P10000495610,1,4956,27,10,C
P10000495713,1,4957,4,13,B
P10000495716,1,4957,4,16,C
P10000496006,1,4960,24,6,D
P10000496104,1,4961,5,4,C
P10000496201,1,4962,3,1,C
P10000496211,1,4962,3,11,B
P10000496212,1,4962,3,12,D
P10000496504,1,4965,19,4,D
P10000496511,1,4965,19,11,D
P10000496615,1,4966,14,15,D
P10000496707,1,4967,8,7,C
P10000496711,1,4967,8,11,D
P10000496714,1,4967,8,14,D
P10000496806,1,4968,28,6,B
P10000496816,1,4968,28,16,C
P10000497109,1,4971,1,9,B
P10000497415,1,4974,29,15,B
P10000497512,1,4975,10,12,C
P10000497603,1,4976,9,3,A
P10000497607,1,4976,9,7,C
P10000497710,1,4977,13,10,D
P10000498108,1,4981,22,8,C
P10000498303,1,4983,20,3,B
P10000498505,1,4985,21,5,C
P10000498707,1,4987,4,7,C
P10000498804,1,4988,25,4,B
P10000498914,1,4989,23,14,A
P10000499005,1,4990,24,5,C
P10000499008,1,4990,24,8,D
P10000499009,1,4990,24,9,D
P10000499105,1,4991,5,5,D
P10000499110,1,4991,5,10,B
P10000499206,1,4992,3,6,B
P10000499304,1,4993,26,4,D
P10000499314,1,4993,26,14,C
P10000499406,1,4994,7,6,D
P10000499409,1,4994,7,9,D
P10000499507,1,4995,19,7,B
P10000499509,1,4995,19,9,C
P10000499512,1,4995,19,12,C
P10000499616,1,4996,14,16,C
P10000499705,1,4997,8,5,D
P10000499810,1,4998,28,10,A
P10000500011,1,5000,17,11,D
P10000500108,1,5001,1,8,B
P10000500109,1,5001,1,9,C
P10000500206,1,5002,16,6,B
P10000500207,1,5002,16,7,B
P10000500213,1,5002,16,13,B
P10000500313,1,5003,30,13,D
P10000500314,1,5003,30,14,C
P10000500409,1,5004,29,9,D
P10000500411,1,5004,29,11,D
P10000500603,1,5006,9,3,A
P10000500606,1,5006,9,6,A
P10000500702,1,5007,13,2,C
P10000500708,1,5007,13,8,A
P10000500713,1,5007,13,13,B
P10000500811,1,5008,12,11,B
P10000500813,1,5008,12,13,C
P10000501110,1,5011,22,10,C
P10000501111,1,5011,22,11,C
P10000501201,1,5012,11,1,B
P10000501203,1,5012,11,3,A
P10000501311,1,5013,20,11,C
P10000501314,1,5013,20,14,C
P10000501406,1,5014,15,6,A
P10000501408,1,5014,15,8,C
P10000501612,1,5016,27,12,B
P10000501614,1,5016,27,14,A
P10000501710,1,5017,4,10,A
P10000501909,1,5019,23,9,B
P10000502001,1,5020,24,1,C
P10000502003,1,5020,24,3,B
P10000502008,1,5020,24,8,B
P10000502009,1,5020,24,9,B
P10000502015,1,5020,24,15,B
P10000502104,1,5021,5,4,A
P10000502201,1,5022,3,1,C
P10000502202,1,5022,3,2,A
P10000502211,1,5022,3,11,B
P10000502314,1,5023,26,14,B
P10000502316,1,5023,26,16,C
P10000502604,1,5026,14,4,C
P10000502607,1,5026,14,7,A
P10000502608,1,5026,14,8,B
P10000502702,1,5027,8,2,B
P10000502814,1,5028,28,14,C
P10000502903,1,5029,2,3,D
P10000502907,1,5029,2,7,D
P10000503001,1,5030,17,1,A
P10000503010,1,5030,17,10,A
P10000503202,1,5032,16,2,B
P10000503211,1,5032,16,11,A
P10000503302,1,5033,30,2,B
P10000503303,1,5033,30,3,A
P10000503316,1,5033,30,16,B
P10000503504,1,5035,10,4,A
P10000503511,1,5035,10,11,A
P10000503516,1,5035,10,16,A
P10000503604,1,5036,9,4,B
P10000503710,1,5037,13,10,B
P10000503809,1,5038,12,9,C
P10000503815,1,5038,12,15,A
P10000503902,1,5039,6,2,B
P10000503905,1,5039,6,5,D
P10000504007,1,5040,18,7,B
P10000504009,1,5040,18,9,C
P10000504013,1,5040,18,13,C
P10000504203,1,5042,11,3,A
P10000504313,1,5043,20,13,D
P10000504314,1,5043,20,14,A
P10000504407,1,5044,15,7,A
P10000504413,1,5044,15,13,B
P10000504415,1,5044,15,15,A
P10000504510,1,5045,21,10,B
P10000504511,1,5045,21,11,B
P10000504601,1,5046,27,1,A
P10000504607,1,5046,27,7,B
P10000504710,1,5047,4,10,B
P10000504802,1,5048,25,2,B
P10000505009,1,5050,24,9,C
P10000505103,1,5051,5,3,B
